timestamp,source_ip,pid,cpu_usage,cpu_variance,num_processes,process_creation_rate,memory_usage,page_faults,virtual_memory,file_reads,file_writes,file_deletes,file_renames,file_encryption_rate,unique_extensions,file_entropy,net_bytes_sent,net_bytes_recv,net_connections,dns_queries,external_ips,registry_mods,service_changes,privilege_escalations,shadow_copy_deletes,io_bytes,thread_count,handle_count,api_crypto,api_filesystem,api_network,api_registry,label
2019-05-12 11:05:01,192.168.1.57,9125,12.13,6.57,70,0.62,54.58,89,2731,153,53,1,0,0.0614,2,4.223,50859,1000,11,0,2,4,0,0,0,18191,917,5857,4,191,54,5,Benign
2019-05-12 14:37:35,192.168.1.226,2093,91.51,16.78,243,6.77,75.56,629,3285,336,414,3,256,0.8353,32,8.0,3123171,815116,106,23,24,34,5,1,2,12019927,2201,28284,232,1704,429,64,Ransomware
2019-05-12 11:54:56,192.168.1.239,2431,1.0,2.47,128,2.99,48.89,0,2580,73,0,2,0,0.0044,3,3.715,23017,189220,12,2,0,0,0,0,0,427031,754,14854,0,345,73,19,Benign
2019-05-12 12:22:31,192.168.1.232,1589,86.37,18.08,190,15.38,75.31,223,3105,544,362,20,329,0.982,14,8.0,3514539,460581,85,67,17,10,2,5,1,10437860,1869,37811,381,1455,390,50,Ransomware
2019-05-12 13:54:42,192.168.1.231,9825,76.39,10.71,182,15.84,75.12,471,3854,508,327,18,230,0.8028,20,7.557,3972546,801803,74,67,23,37,18,9,2,2000000,2040,35380,556,1200,260,99,Ransomware
2019-05-12 12:18:57,192.168.1.194,2770,84.94,7.61,248,17.09,70.54,417,3598,444,544,11,115,0.9198,11,8.0,5631288,614655,66,46,23,38,16,1,4,4228224,1114,24008,651,1421,412,68,Ransomware
2019-05-12 10:44:27,192.168.1.219,3131,16.56,0.0,104,2.74,37.28,20,1497,155,34,0,0,0.0342,5,4.506,75194,246693,4,5,4,0,0,0,0,493430,990,12220,11,310,56,6,Benign
2019-05-12 09:54:37,192.168.1.53,8331,13.33,4.29,179,2.86,49.95,43,2006,132,34,0,0,0.0042,5,3.874,35102,305039,16,0,0,5,0,0,0,416780,604,10883,12,135,48,0,Benign
2019-05-12 13:30:41,192.168.1.214,4954,86.91,14.38,207,11.94,78.21,304,3379,295,491,23,204,0.9726,28,7.0,5829916,340899,110,61,14,33,8,5,3,5699691,862,42432,693,1061,375,103,Ransomware
2019-05-12 13:38:30,192.168.1.94,1797,93.93,13.65,204,12.42,73.7,318,2425,587,463,10,304,0.8067,30,7.365,5276314,665121,126,38,17,25,9,6,2,6798383,2295,53122,610,2201,317,30,Ransomware
2019-05-12 14:10:25,192.168.1.239,6595,73.51,16.32,247,17.46,57.39,322,3902,551,424,8,144,0.8257,10,7.689,4922354,233947,126,30,25,39,8,4,4,6125963,2505,51425,343,1649,239,67,Ransomware
2019-05-12 12:56:25,192.168.1.158,3435,87.59,17.62,167,5.22,80.56,282,3131,535,424,16,207,0.7544,24,8.0,7449359,786236,97,60,14,22,12,1,3,8863921,2266,33447,659,1915,331,127,Ransomware
2019-05-12 09:20:20,192.168.1.202,5422,14.28,1.78,125,4.38,27.52,36,2373,150,0,0,0,0.0513,1,3.838,36357,133037,28,4,2,1,0,0,0,820928,742,12911,11,145,82,4,Benign
2019-05-12 08:14:55,192.168.1.70,8688,36.76,4.03,146,1.31,49.61,88,2677,77,49,0,0,0.0519,6,3.62,92119,189442,29,3,3,2,1,0,0,381604,348,6138,4,246,17,0,Benign
2019-05-12 13:08:12,192.168.1.121,2339,100.0,13.52,107,18.23,68.99,306,4795,581,470,17,209,0.8383,20,7.767,6512149,492316,30,73,10,28,18,6,2,6175685,2701,40142,454,1722,109,51,Ransomware
2019-05-12 13:18:26,192.168.1.105,5627,97.62,17.41,265,18.24,76.44,148,4812,473,545,3,149,1.0,19,8.0,3120283,656944,59,86,31,27,3,7,4,13080955,1893,46332,635,998,465,110,Ransomware
2019-05-12 14:46:30,192.168.1.136,6842,68.68,15.15,173,15.93,77.17,278,2526,391,583,16,185,0.7703,12,7.445,5979445,478445,95,53,29,25,20,2,3,6722809,2449,37773,490,1436,224,89,Ransomware
2019-05-12 13:24:55,192.168.1.121,5021,87.0,8.94,156,3.0,77.46,210,3564,691,193,19,316,1.0,21,7.611,8010917,404480,97,40,35,45,6,5,1,10422069,2169,26719,379,1980,521,100,Ransomware
2019-05-12 14:13:56,192.168.1.140,4241,95.26,17.82,183,12.29,63.03,527,2338,612,351,16,230,0.6004,29,7.893,8397794,851500,92,73,20,41,2,4,1,7157679,2000,41150,394,867,250,53,Ransomware
2019-05-12 12:29:50,192.168.1.173,5871,80.86,22.05,139,14.68,68.15,230,3960,501,349,13,72,0.8822,15,7.795,7823461,403214,116,15,39,38,7,5,4,11943232,1702,23611,617,1931,300,52,Ransomware
2019-05-12 12:07:52,192.168.1.44,4643,22.29,3.89,144,1.0,57.66,45,1966,86,27,0,1,0.0,6,4.024,87847,45265,3,4,3,3,0,0,0,493642,1233,11822,0,179,22,8,Benign
2019-05-12 12:58:20,192.168.1.76,4337,85.53,17.04,266,9.25,50.0,277,5622,721,587,27,145,0.8637,35,7.916,4049837,689734,96,43,10,55,11,3,4,2696588,1268,36616,671,1379,361,72,Ransomware
2019-05-12 12:00:37,192.168.1.139,3938,26.11,1.33,116,1.48,31.61,69,1633,154,27,1,0,0.0231,6,4.202,23609,252119,18,2,3,7,0,0,0,684812,851,16115,3,212,53,0,Benign
2019-05-12 11:34:37,192.168.1.168,8513,6.1,0.0,132,2.49,47.19,26,2065,94,45,0,0,0.0251,4,5.485,55485,126599,22,2,1,0,0,0,0,516731,851,12909,1,266,75,0,Benign
2019-05-12 09:58:17,192.168.1.73,6478,19.06,0.0,112,2.01,48.96,45,1430,169,0,0,0,0.0147,7,3.092,13521,165036,3,2,0,4,0,0,0,490463,792,12970,2,74,84,11,Benign
2019-05-12 13:25:36,192.168.1.93,7706,79.2,14.48,195,12.7,53.84,226,2890,735,303,8,202,0.9404,25,8.0,5346346,325175,75,62,48,18,16,3,3,10224004,1600,53098,546,1784,298,30,Ransomware
2019-05-12 14:29:27,192.168.1.149,1527,92.77,18.34,157,3.0,79.21,302,4600,830,359,8,295,0.8247,29,7.76,6484091,365971,31,21,33,38,2,3,4,9439647,1557,28463,485,751,506,30,Ransomware
2019-05-12 14:48:32,192.168.1.149,2552,64.01,16.13,155,6.28,73.85,329,3825,527,491,11,236,0.7878,27,8.0,2794896,554547,37,71,19,47,8,2,2,6056863,1438,31347,635,1031,265,62,Ransomware
2019-05-12 10:35:00,192.168.1.177,3545,13.93,2.05,181,1.78,60.36,77,2557,121,58,1,0,0.0173,3,4.998,26257,137307,1,7,0,1,0,0,0,642872,963,25951,6,245,85,17,Benign
2019-05-12 08:00:42,192.168.1.246,4707,11.24,5.17,154,2.46,40.58,12,1784,84,43,1,0,0.0245,8,3.913,29245,350232,12,5,5,3,0,0,0,103437,1017,9211,5,321,29,0,Benign
2019-05-12 12:01:11,192.168.1.223,2093,19.07,3.9,86,1.42,36.0,0,2033,86,43,0,1,0.0309,11,3.687,82198,140546,5,0,2,4,0,0,0,280111,1103,16334,1,365,54,8,Benign
2019-05-12 11:57:15,192.168.1.55,7944,8.3,1.01,123,0.04,48.96,27,1504,58,44,1,1,0.0494,3,4.592,36368,45913,6,3,1,1,0,0,0,557065,534,16138,0,39,66,3,Benign
2019-05-12 13:05:21,192.168.1.176,6599,89.75,28.42,258,11.16,57.41,341,3875,473,550,13,108,0.7719,21,8.0,5539946,432377,66,71,32,46,10,6,5,7922510,2508,28407,200,522,202,51,Ransomware
2019-05-12 08:12:00,192.168.1.134,2699,17.08,3.86,137,1.36,40.77,34,3294,142,41,1,0,0.0457,5,5.518,82168,150763,25,7,3,1,0,0,0,590603,749,9172,3,229,13,13,Benign
2019-05-12 10:55:20,192.168.1.156,8130,5.48,3.8,85,3.02,36.15,86,1726,54,33,1,0,0.0254,5,4.617,38526,122360,19,2,4,4,0,0,0,304412,796,18054,11,257,62,9,Benign
2019-05-12 12:21:55,192.168.1.187,2951,82.94,12.65,178,9.44,67.38,260,3676,515,521,29,217,0.7789,16,7.732,5517788,227243,73,15,39,40,6,5,5,8286199,1670,47167,694,1518,150,85,Ransomware
2019-05-12 09:10:05,192.168.1.233,7670,20.4,1.58,103,4.0,30.99,24,1945,5,48,2,0,0.0292,8,6.258,27272,348254,21,7,9,0,0,0,0,540779,794,11871,0,191,41,23,Benign
2019-05-12 09:34:02,192.168.1.157,4614,14.49,1.53,125,2.25,29.02,93,1687,89,16,0,1,0.0481,7,2.732,28802,137125,3,4,1,2,0,0,0,518352,451,13404,0,226,5,19,Benign
2019-05-12 08:12:36,192.168.1.111,1472,17.77,2.26,93,2.35,41.85,46,2257,166,57,2,0,0.0272,3,2.0,16312,105677,9,4,0,0,0,0,0,787385,746,8916,8,250,33,7,Benign
2019-05-12 12:59:16,192.168.1.5,2258,81.36,12.22,152,9.51,76.92,168,3721,632,478,16,179,0.8206,22,8.0,7476620,363076,52,46,32,24,7,5,3,2000000,2012,57210,200,1728,348,70,Ransomware
2019-05-12 09:27:42,192.168.1.238,1881,18.95,3.92,151,0.99,47.86,3,1962,166,29,2,1,0.0041,1,5.373,47025,216962,1,0,4,3,0,0,0,757135,903,17490,2,145,104,16,Benign
2019-05-12 10:12:30,192.168.1.138,9883,6.42,1.77,94,1.58,33.95,7,2023,94,30,1,0,0.0353,1,4.801,63817,194658,16,2,1,2,0,0,0,505192,991,11637,1,197,91,0,Benign
2019-05-12 12:10:41,192.168.1.201,1479,87.87,10.46,232,16.23,67.41,318,2535,454,615,11,247,0.8821,25,7.575,6400419,659299,48,21,29,40,13,12,4,11110703,2154,29532,496,865,206,44,Ransomware
2019-05-12 10:49:06,192.168.1.210,9728,11.07,3.03,122,2.37,62.82,64,1775,105,48,0,0,0.0118,5,3.383,66344,341712,1,9,1,2,0,0,0,251245,1061,16512,4,290,48,10,Benign
2019-05-12 12:44:51,192.168.1.172,1050,90.65,14.64,158,10.57,55.58,228,4457,412,356,34,198,0.956,10,7.486,8342343,324167,129,38,11,10,6,7,2,7207929,2511,38842,379,1557,100,73,Ransomware
2019-05-12 10:30:35,192.168.1.59,2436,19.07,4.3,171,1.98,33.94,89,1541,190,46,0,0,0.0282,1,4.41,75547,55349,30,4,0,3,0,0,0,716544,1082,14412,0,140,59,8,Benign
2019-05-12 11:44:40,192.168.1.204,2430,23.65,2.2,190,1.06,48.33,21,974,36,12,2,1,0.0089,1,6.264,26137,162244,12,6,5,3,0,0,0,717241,679,13592,2,312,57,1,Benign
2019-05-12 12:13:16,192.168.1.208,7948,88.58,12.2,207,14.39,59.92,260,4476,710,502,17,225,0.8215,20,7.935,5272760,735790,134,69,18,35,11,3,4,6846704,2539,27324,562,1355,100,95,Ransomware
2019-05-12 08:39:20,192.168.1.169,5612,2.88,3.1,123,0.0,48.81,82,1000,94,38,2,0,0.014,7,4.068,56872,248297,13,7,2,0,0,0,0,684176,750,19681,0,103,70,12,Benign
2019-05-12 12:34:06,192.168.1.167,7757,88.3,15.28,230,14.22,77.42,159,3013,236,203,12,369,0.7805,24,7.673,5426771,628951,61,74,16,32,7,10,3,11193398,1431,38935,476,2067,499,108,Ransomware
2019-05-12 13:39:32,192.168.1.235,7841,85.91,20.7,176,15.76,67.69,354,4443,505,382,7,190,0.9973,29,7.0,941782,386788,96,36,31,14,14,11,3,11086722,1988,41585,440,979,267,50,Ransomware
2019-05-12 12:51:21,192.168.1.165,8682,76.11,8.4,144,20.48,75.33,187,3034,916,383,20,173,0.8375,28,8.0,6699129,246292,117,39,11,41,4,4,3,11638902,2100,37130,695,1531,251,111,Ransomware
2019-05-12 08:23:15,192.168.1.70,5819,11.92,4.11,121,1.54,30.55,57,2178,102,18,2,0,0.0358,8,4.304,113646,63700,18,6,0,3,0,0,0,577592,679,12912,6,336,36,19,Benign
2019-05-12 10:25:05,192.168.1.30,3155,13.65,3.99,115,2.22,33.11,35,2195,106,6,1,0,0.0109,7,5.537,66426,44748,9,5,2,3,0,0,0,390606,888,7489,1,186,30,15,Benign
2019-05-12 14:25:22,192.168.1.122,4123,82.21,17.68,248,13.56,66.76,269,2335,766,512,12,162,0.8071,26,8.0,3134361,517056,113,21,37,47,11,5,3,6145480,880,49421,605,1203,397,99,Ransomware
2019-05-12 12:00:30,192.168.1.9,7834,10.79,1.53,130,1.82,43.2,51,2083,100,20,0,1,0.0351,5,5.472,96103,213556,10,5,3,4,0,0,0,780487,569,13605,0,170,44,0,Benign
2019-05-12 10:41:47,192.168.1.60,6257,11.87,2.59,128,0.43,34.21,45,2244,90,28,0,0,0.0,1,3.915,64479,93465,18,0,2,6,0,0,0,491794,833,9892,6,20,53,8,Benign
2019-05-12 08:08:22,192.168.1.190,9383,3.68,1.59,102,1.49,25.38,94,1546,65,25,0,0,0.0048,2,4.686,66436,72144,25,4,3,2,0,0,0,497277,617,23396,6,181,82,26,Benign
2019-05-12 11:53:40,192.168.1.170,4610,14.24,5.35,132,2.11,51.16,30,1455,125,43,2,0,0.0272,3,3.641,59929,75539,11,5,2,2,0,0,0,374495,820,10939,3,138,75,19,Benign
2019-05-12 12:57:32,192.168.1.4,8233,93.4,19.6,190,13.88,82.52,139,2000,672,568,29,194,0.8993,29,7.939,4149369,348330,100,36,33,10,5,5,4,10846545,2017,34627,529,2282,368,30,Ransomware
2019-05-12 13:07:01,192.168.1.226,5841,76.43,11.32,209,12.12,72.25,278,3251,548,450,7,156,0.937,38,7.313,3429630,513663,46,42,22,21,2,3,1,8415315,2657,36038,375,1355,236,56,Ransomware
2019-05-12 13:05:06,192.168.1.207,2522,87.1,17.17,187,11.88,83.37,252,2971,442,502,19,251,0.6958,28,7.906,2458804,348968,83,15,19,40,11,10,4,5489790,2363,41750,212,1197,217,61,Ransomware
2019-05-12 08:44:12,192.168.1.4,8960,20.11,5.99,137,3.21,45.0,90,2378,47,32,1,0,0.0223,7,4.391,69385,1000,29,7,3,3,1,0,0,899057,553,23104,3,40,72,15,Benign
2019-05-12 10:37:11,192.168.1.201,6050,8.52,1.46,155,0.74,55.26,0,1840,95,73,0,1,0.0,8,4.356,96950,188922,13,9,0,3,0,0,0,578069,923,4367,7,108,51,1,Benign
2019-05-12 08:56:46,192.168.1.123,8723,5.97,2.21,128,0.0,46.87,66,2351,59,25,0,0,0.0,2,2.752,49027,42118,8,4,0,1,0,0,0,615370,956,15225,5,90,125,11,Benign
2019-05-12 13:16:11,192.168.1.208,7834,84.36,16.17,231,3.42,83.52,247,3874,497,541,14,344,0.7704,26,7.628,2530629,461787,98,15,25,41,10,3,1,6577354,2675,37926,681,1614,183,80,Ransomware
2019-05-12 13:28:40,192.168.1.125,6656,65.19,9.2,153,20.53,76.42,381,3597,598,637,20,132,0.8194,20,7.996,3685893,546576,130,61,20,24,19,7,3,10497484,2638,37314,347,1782,189,90,Ransomware
2019-05-12 14:28:51,192.168.1.246,7867,100.0,18.43,118,15.96,70.54,291,4540,411,701,11,153,0.7655,17,7.553,6128293,764983,103,86,14,26,5,7,3,8951930,2620,43213,674,1399,249,51,Ransomware
2019-05-12 10:48:11,192.168.1.42,3798,20.08,3.31,183,0.0,40.0,55,1520,158,41,0,1,0.0222,7,3.55,50440,118317,25,8,1,2,0,0,0,516764,654,21494,7,23,5,1,Benign
2019-05-12 09:31:20,192.168.1.177,6992,15.63,4.19,201,3.01,63.7,50,2680,134,35,1,0,0.0069,1,4.615,69198,164303,17,6,0,0,0,0,0,514538,789,11885,7,144,67,7,Benign
2019-05-12 09:09:05,192.168.1.45,2477,12.75,3.96,106,1.02,31.8,40,2143,112,29,2,0,0.0154,5,3.829,80300,273458,14,9,4,5,0,0,0,403732,516,8395,16,160,109,10,Benign
2019-05-12 11:53:46,192.168.1.15,8306,1.0,3.27,59,1.16,37.06,19,2325,104,25,0,1,0.0354,8,4.159,76524,88806,15,5,3,6,1,0,0,849087,598,12785,2,155,52,7,Benign
2019-05-12 13:19:05,192.168.1.141,2653,85.14,12.03,215,7.74,78.98,454,3110,265,434,12,167,0.8458,17,8.0,4891407,1175215,89,93,11,10,7,1,4,2000000,1324,30176,368,1546,449,88,Ransomware
2019-05-12 14:05:07,192.168.1.7,1914,91.39,13.04,203,12.25,73.02,464,3541,405,289,27,287,0.8894,28,7.267,4508912,440937,127,33,31,22,10,1,1,3317560,1822,35780,545,1225,241,112,Ransomware
2019-05-12 13:24:16,192.168.1.160,5698,83.99,12.09,209,16.41,68.23,286,3472,702,434,27,190,0.934,10,8.0,5434520,676260,74,26,35,47,7,2,3,9360598,2068,36766,402,2490,249,66,Ransomware
2019-05-12 09:03:40,192.168.1.234,3928,24.19,3.45,56,2.22,47.2,95,2470,59,50,1,0,0.0108,4,4.535,54656,91000,21,0,2,6,0,0,0,329286,1084,19982,0,203,68,14,Benign
2019-05-12 11:50:37,192.168.1.41,4361,18.64,2.84,125,0.44,68.82,51,2056,37,39,2,0,0.0,5,4.267,84381,272892,15,10,3,0,0,0,0,738652,882,13612,0,245,10,16,Benign
2019-05-12 14:00:42,192.168.1.243,9723,84.08,10.1,234,7.77,78.52,279,5025,491,564,3,50,1.0,22,7.756,7609071,481055,70,46,37,10,5,5,2,13464108,1850,25589,372,916,191,80,Ransomware
2019-05-12 12:34:35,192.168.1.192,7649,90.03,17.34,141,17.49,63.46,411,3634,353,447,14,150,0.635,26,7.805,4956852,313422,69,65,29,32,3,7,1,8159687,1488,31409,455,1448,263,82,Ransomware
2019-05-12 11:02:50,192.168.1.130,3077,16.52,0.0,123,1.48,31.44,19,2860,61,43,0,0,0.0363,3,4.783,61692,63011,12,2,2,3,0,0,0,407640,653,13191,5,175,43,3,Benign
2019-05-12 11:16:27,192.168.1.98,2148,16.15,1.19,93,2.94,48.62,28,3069,146,38,1,0,0.0,13,5.845,53171,113226,6,4,4,3,0,0,0,607811,845,11006,18,91,23,4,Benign
2019-05-12 12:45:27,192.168.1.69,3585,86.28,15.6,177,8.39,94.23,253,6000,382,589,18,51,0.8899,33,7.605,500000,484943,90,53,28,38,6,11,1,2000000,2840,62590,669,1928,411,83,Ransomware
2019-05-12 13:31:35,192.168.1.29,1782,79.02,6.92,160,24.36,85.9,198,2236,685,505,7,239,0.79,13,7.753,7175991,541987,99,21,35,16,10,7,2,6222865,2270,43823,414,1098,251,69,Ransomware
2019-05-12 09:15:56,192.168.1.167,5501,16.75,3.44,160,3.45,36.52,40,809,91,22,0,0,0.0156,6,3.601,57473,198196,20,1,0,4,0,0,0,601959,748,15788,3,211,108,3,Benign
2019-05-12 12:22:07,192.168.1.59,8374,90.37,20.56,182,9.71,77.17,205,3484,521,459,20,198,0.9906,22,7.689,2723137,344634,71,25,18,47,9,5,1,8015841,2047,35340,414,1865,383,38,Ransomware
2019-05-12 09:23:15,192.168.1.249,1324,19.58,3.72,131,2.97,30.23,66,1954,117,30,1,0,0.0336,1,4.856,37874,128593,1,1,3,2,0,0,0,755584,990,7569,5,335,66,24,Benign
2019-05-12 13:04:27,192.168.1.154,5398,82.95,13.07,198,15.37,78.51,198,5080,520,538,32,241,1.0,35,7.727,5775249,368748,45,60,23,54,7,1,3,8280977,1493,29008,366,1723,268,101,Ransomware
2019-05-12 11:26:55,192.168.1.179,7750,8.87,3.07,80,1.28,49.22,34,2499,155,45,0,0,0.0022,6,6.421,79328,116243,15,5,4,0,0,0,0,499633,625,19514,3,340,21,10,Benign
2019-05-12 13:39:41,192.168.1.166,6074,60.0,14.69,186,4.35,83.22,283,4399,368,352,3,189,0.8088,24,7.994,2568786,415660,73,37,40,52,9,6,1,7943015,1749,28111,765,1360,320,52,Ransomware
2019-05-12 11:17:32,192.168.1.121,2485,13.75,0.52,108,0.85,36.28,37,2061,166,35,1,1,0.0495,3,4.265,26305,130257,7,5,2,1,0,0,0,813472,606,29124,8,179,18,0,Benign
2019-05-12 14:43:11,192.168.1.181,2684,85.49,21.93,153,14.08,75.21,296,2989,485,339,11,194,0.7788,34,7.842,5124126,699819,107,55,21,35,14,7,5,9328315,2494,39545,591,1296,260,78,Ransomware
2019-05-12 08:02:47,192.168.1.98,1313,6.54,1.04,93,0.23,44.05,102,1298,36,0,1,0,0.0,2,3.217,45038,95248,16,3,0,3,1,0,0,587783,732,16446,0,77,82,22,Benign
2019-05-12 13:15:47,192.168.1.162,1311,82.32,10.77,193,5.21,65.67,219,2013,291,693,11,82,0.7637,30,7.457,4704599,50000,30,21,23,20,7,6,2,9771728,2942,47785,419,1680,232,44,Ransomware
2019-05-12 09:25:00,192.168.1.147,7631,19.18,7.34,181,4.32,43.09,50,1561,63,28,0,0,0.0228,6,6.266,109720,86668,14,4,3,0,0,0,0,202389,721,14072,11,186,33,9,Benign
2019-05-12 10:17:17,192.168.1.6,7767,22.89,2.93,181,2.5,20.47,34,1278,5,94,0,0,0.0772,6,5.117,100491,269312,33,0,4,0,0,0,0,588501,737,18764,2,183,83,0,Benign
2019-05-12 09:01:06,192.168.1.127,4809,1.38,3.29,99,0.13,69.48,50,2124,124,34,1,1,0.0237,7,5.617,71886,315950,22,5,4,1,0,0,0,524792,794,3690,5,95,22,2,Benign
2019-05-12 14:21:50,192.168.1.221,1674,79.6,21.44,100,14.4,87.47,210,3816,486,421,16,265,0.6998,15,8.0,4543196,586309,106,45,27,20,9,7,3,7923247,2311,40885,594,1526,295,136,Ransomware
2019-05-12 12:32:50,192.168.1.160,8106,87.06,17.37,167,7.96,66.64,100,3073,332,736,12,139,0.8093,33,8.0,3385201,471911,78,55,25,48,13,4,4,7568347,1926,55862,457,1684,469,72,Ransomware
2019-05-12 10:15:01,192.168.1.23,3155,15.91,2.09,95,1.37,62.26,31,2848,173,52,1,0,0.0106,5,5.235,79377,262056,18,4,5,4,0,0,0,664525,841,20276,8,400,5,0,Benign
2019-05-12 12:21:16,192.168.1.14,5287,79.68,14.93,100,22.07,80.05,220,2975,663,380,3,147,0.8214,26,7.222,5652469,614909,103,74,20,31,6,2,5,3885946,1198,28900,522,1177,303,85,Ransomware
2019-05-12 11:44:06,192.168.1.232,9730,19.9,2.66,124,3.96,38.41,26,2461,160,14,1,1,0.0293,4,6.02,95157,246490,18,6,3,3,0,0,0,127881,914,19021,3,76,58,9,Benign
2019-05-12 11:45:37,192.168.1.247,9131,15.19,3.6,132,2.93,61.32,13,1799,73,0,0,0,0.0059,1,3.683,34127,201996,24,2,0,2,0,0,0,439686,558,11676,4,21,58,12,Benign
2019-05-12 08:24:46,192.168.1.172,6281,17.46,1.11,85,0.93,37.36,52,2311,52,24,0,1,0.0369,4,4.566,28152,121484,15,12,1,1,0,0,0,10000,1319,7114,3,324,74,11,Benign
2019-05-12 11:14:55,192.168.1.226,5105,9.72,4.54,114,2.77,59.35,91,2129,45,4,2,0,0.0048,7,5.742,52931,142770,19,1,4,0,0,0,0,301778,863,10325,3,267,12,13,Benign
2019-05-12 08:54:25,192.168.1.57,6410,6.15,1.35,130,4.28,49.59,61,2347,89,38,0,0,0.0009,1,5.755,31196,34918,23,6,6,5,0,0,0,770874,534,20634,0,366,30,16,Benign
2019-05-12 13:14:31,192.168.1.54,1129,99.12,18.24,178,11.4,76.07,205,4270,374,536,13,385,1.0,16,7.684,6078254,551954,93,54,40,30,17,2,4,4118855,2808,39579,667,1505,262,104,Ransomware
2019-05-12 09:44:37,192.168.1.52,1646,5.32,5.07,174,0.0,42.19,42,1557,104,50,0,0,0.0331,5,3.331,87675,36779,21,5,3,3,0,0,0,763178,784,13089,7,179,65,7,Benign
2019-05-12 14:16:40,192.168.1.11,4140,88.53,18.76,219,9.59,77.25,133,4885,314,517,14,198,0.8649,13,8.0,6221973,97704,30,48,16,17,6,2,2,4263312,1016,50942,373,500,379,114,Ransomware
2019-05-12 08:19:11,192.168.1.232,6818,9.16,2.16,128,1.92,48.71,50,1742,145,12,1,0,0.0325,4,2.326,11926,166838,13,6,0,0,1,0,0,309642,326,13305,8,183,93,10,Benign
2019-05-12 12:33:02,192.168.1.53,9556,84.24,10.74,136,3.5,79.84,154,2907,361,479,3,214,0.9023,26,7.641,4516267,315726,105,28,13,13,12,6,1,4261704,2621,45085,539,2215,163,125,Ransomware
2019-05-12 12:29:12,192.168.1.179,4305,89.32,11.59,153,10.44,83.81,440,3117,356,430,14,145,0.7719,10,7.781,6028934,668599,123,15,21,11,7,3,3,10593504,2097,20000,720,1645,100,95,Ransomware
2019-05-12 08:57:36,192.168.1.113,6614,24.27,4.68,98,1.55,46.55,8,1558,148,25,0,0,0.0298,1,4.062,19971,153008,27,2,3,4,1,0,0,207352,964,17933,0,243,5,22,Benign
2019-05-12 11:49:30,192.168.1.143,3986,14.41,2.61,100,1.1,57.2,22,734,52,65,1,0,0.0081,7,4.414,100,266059,19,1,1,1,1,0,0,750603,1032,15565,6,215,22,11,Benign
2019-05-12 14:45:15,192.168.1.132,1721,83.86,15.71,245,18.43,81.24,393,3472,594,441,3,338,0.6664,32,7.81,4594566,158147,121,74,21,28,2,8,1,6603143,1546,28138,471,2144,309,70,Ransomware
2019-05-12 09:20:45,192.168.1.188,3389,3.55,5.58,144,0.91,47.89,79,1599,84,43,0,0,0.0351,9,4.821,53662,269372,13,2,2,2,1,0,0,338795,757,15679,0,206,76,3,Benign
2019-05-12 08:52:47,192.168.1.150,6653,11.58,4.49,97,0.96,33.42,48,1898,171,35,1,1,0.0391,1,4.153,60472,1000,9,3,1,1,0,0,0,371999,552,15633,0,224,92,18,Benign
2019-05-12 13:41:01,192.168.1.37,4814,88.59,19.99,115,6.32,63.02,244,2121,353,605,14,144,0.7934,24,7.889,7234329,447718,33,33,22,39,5,7,4,8425988,2303,39861,300,500,284,30,Ransomware
2019-05-12 13:39:45,192.168.1.137,8411,91.12,17.23,137,11.36,74.27,409,3692,733,336,13,180,0.6668,27,7.421,5471921,670173,67,23,36,64,4,4,2,2232738,2353,40353,321,664,318,53,Ransomware
2019-05-12 09:50:06,192.168.1.113,9051,19.24,2.79,116,2.9,35.09,12,1938,164,0,0,0,0.0292,2,4.138,100,202233,16,6,5,1,0,0,0,449086,785,20043,0,54,46,3,Benign
2019-05-12 10:32:36,192.168.1.28,7783,16.87,0.63,142,2.43,48.29,74,2143,73,60,0,0,0.0221,11,2.291,48111,86820,21,7,2,4,0,0,0,804171,1095,10992,0,20,46,11,Benign
2019-05-12 11:01:30,192.168.1.82,6782,31.19,2.75,142,1.46,25.72,86,2139,86,47,1,0,0.0289,5,3.458,47496,199837,20,1,2,4,0,0,0,498951,931,16966,0,372,43,18,Benign
2019-05-12 09:58:05,192.168.1.75,2285,17.15,0.0,92,2.33,32.32,43,1721,118,28,1,0,0.0249,3,4.682,100,247609,13,0,0,1,0,0,0,305413,855,12625,8,232,66,15,Benign
2019-05-12 10:28:31,192.168.1.86,8460,2.96,0.0,123,0.89,41.18,91,2075,156,5,2,0,0.0174,4,4.333,44728,235124,20,0,2,1,0,0,0,485194,851,8583,2,198,19,5,Benign
2019-05-12 14:32:56,192.168.1.189,7407,84.28,20.49,110,16.99,80.76,100,3300,722,397,9,280,0.9917,18,7.628,3283326,276302,105,33,29,50,13,9,1,7547746,2703,61838,615,936,356,69,Ransomware
2019-05-12 14:31:47,192.168.1.64,5650,90.52,20.13,141,11.03,60.83,388,3839,417,577,15,163,0.8932,24,7.973,7328828,366061,83,42,15,10,5,1,1,14556227,2240,29895,851,1595,400,76,Ransomware
2019-05-12 13:43:10,192.168.1.242,4371,90.91,21.42,164,6.22,79.66,422,3651,495,234,3,253,0.6259,24,8.0,5135862,733290,67,56,17,29,7,7,4,11464114,1991,40413,523,1819,541,83,Ransomware
2019-05-12 10:17:41,192.168.1.201,3901,16.56,3.09,118,1.42,61.12,55,2239,81,33,0,0,0.0076,7,2.699,71833,155030,14,2,3,0,0,0,0,510272,852,15432,5,258,83,21,Benign
